"Index"	"Phase"	"Stiffness"	"Depth..nm."	"Load..mN."	"E.GPa"	"H.GPa"	"hc.nm"	"Ac.nm2"	"X"	"Y"
268	2	30541.981662	29.157	0.141878332	166.370187763	5.467962538	25.673	25947	12.403018	69.2014310000013
269	2	32148.619548	29.058	0.141096583	174.634553917	5.407606272	25.766	26092	12.003069	69.2014479999998
270	2	35437.628836	29.249	0.172343153	193.453035477	6.670658167	25.602	25836	11.604424	69.2005810000046
271	2	35668.031804	29.162	0.169443919	194.725835385	6.559454347	25.599	25832	11.202974	69.2014590000035
272	2	34756.012533	29.166	0.153549471	188.308635641	5.854391669	25.853	26228	10.803945	69.2014140000028
273	2	32717.808845	29.082	0.160684619	179.705896879	6.296270939	25.399	25521	10.403457	69.2014640000052
274	2	32447.456861	29.148	0.157171817	177.593892419	6.115363336	25.515	25701	10.003067	69.2009490000055
275	2	32095.11864	29.174	0.142077542	173.884052193	5.41651356	25.854	26230	9.60397400000001	69.2015089999986
276	2	35707.597305	29.066	0.201076551	199.501872406	8.15242834	24.842	24665	9.203974	69.2014090000011
277	2	37345.666101	29.146	0.174986444	203.685887044	6.76080999	25.632	25882	8.803974	69.2010140000057
278	2	35690.432868	29.059	0.198442574	199.118573573	8.022461311	24.889	24736	8.403486	69.2014580000032
279	2	37182.965443	29.067	0.164990273	202.145373249	6.333602044	25.739	26050	8.003513	69.2009700000053
280	2	35296.388451	29.01	0.182227056	195.419011937	7.255023275	25.138	25117	7.60349100000001	69.2014039999995
281	2	30299.193345	29.071	0.162382879	168.195796721	6.499220125	25.052	24985	7.203518	69.2019199999995
282	2	33291.046378	29.149	0.168451502	183.102172894	6.618504348	25.354	25452	6.80300800000001	69.2010140000057
283	2	36105.681787	29.097	0.168730654	197.157186859	6.534629689	25.592	25821	6.403013	69.2009700000053
284	2	39420.54378	29	0.183051737	215.745729746	7.12140877	25.517	25704	6.003524	69.2019310000032
285	2	33642.460297	29.212	0.161827771	183.639079874	6.262685984	25.604	25840	5.60344600000001	69.2014870000057
286	2	36433.287223	29.13	0.162014658	197.735451165	6.198399118	25.795	26138	5.202974	69.2014920000001
287	2	35073.807506	29.142	0.177434691	192.943310024	6.974049437	25.348	25442	4.802684	69.2014920000001
288	2	37349.201194	29.056	0.174760157	204.230532406	6.786939783	25.546	25749	4.40390600000001	69.201009000004
289	2	33783.412622	29.172	0.136009887	181.412701795	5.093914993	26.152	26700	4.003089	69.2019700000019
290	2	32961.742315	29.202	0.146615521	178.51852923	5.585719155	25.866	26248	3.603076	69.2015140000003
291	2	36475.779157	29.128	0.162807886	198.053913538	6.234275694	25.781	26115	3.20354	69.2014090000011
292	2	28991.656564	29.006	0.151808275	160.805203899	6.066000579	25.078	25026	2.80298000000001	69.2015360000005
293	2	35620.222326	29.083	0.170126443	195.04293278	6.625091386	25.501	25679	2.40347800000001	69.2010140000057
295	2	34101.459416	29.217	0.165286039	186.274177953	6.405431897	25.581	25804	1.603534	69.2014259999996
296	2	36237.597555	29.008	0.167838715	198.225208092	6.522948988	25.534	25730	1.203974	69.2014920000001
297	2	30777.601166	29.058	0.153960914	169.526000498	6.066894525	25.306	25377	0.803949000000003	69.200926000005
298	2	28490.691838	29.142	0.116276338	153.314184781	4.37323582	26.081	26588	0.402979999999999	69.2014750000017
299	2	32037.971952	29.254	0.141274032	173.094534844	5.356139559	25.947	26376	0.00397399999999948	69.2010640000008
300	2	29597.316541	29.136	0.156266707	163.671858904	6.206727553	25.177	25177	0.00342999999999449	68.8019260000001
301	2	38157.429279	29.26	0.239198837	215.077403413	9.87059387	24.559	24233	0.40343	68.8019700000004
302	2	47069.638645	29.159	0.215785186	256.037951963	8.292805001	25.72	26021	0.803051999999994	68.8014870000043
303	2	26617.440741	29.109	0.135104952	146.628734459	5.32512385	25.302	25371	1.20337499999999	68.8019260000001
304	2	38452.965177	29.069	0.190117288	211.453111341	7.466945257	25.361	25461	1.603013	68.8015139999989
305	2	33689.494371	29.211	0.148874686	182.291196078	5.66129945	25.897	26297	2.00297399999999	68.8014089999997
306	2	34568.336542	29.107	0.160665743	188.598895671	6.211514163	25.621	25866	2.403969	68.8010639999993
307	2	37713.414244	29.185	0.179534385	205.79709359	6.943641273	25.615	25856	2.80395	68.8018750000047
308	2	35834.069115	29.164	0.181826458	197.0628232	7.142119165	25.359	25458	3.204018	68.8018799999991
309	2	42938.314735	29.078	0.201871196	234.75222627	7.83712314	25.552	25758	3.603402	68.8019700000004
310	2	34192.33621	29.035	0.155392847	186.518340888	6.005780093	25.626	25874	4.00342999999999	68.801535999999
311	2	34751.849444	29.079	0.171814446	191.039621264	6.743783107	25.371	25477	4.40357400000001	68.8015090000044
312	2	31502.383652	29.139	0.156617257	172.969279179	6.132585327	25.411	25539	4.80301300000001	68.8015139999989
313	2	34841.083406	29.139	0.188738118	193.262967514	7.542693701	25.076	25023	5.202974	68.8019200000053
314	2	32071.007731	29.209	0.160519951	175.852376721	6.26834883	25.455	25608	5.603469	68.8027880000009
315	2	32043.79024	29.038	0.157080243	176.205680531	6.169166344	25.361	25462	6.003945	68.8024750000041
316	2	34309.358297	29.029	0.178305309	189.991988989	7.101703363	25.131	25107	6.403024	68.8018819999998
317	2	41967.546025	29.055	0.169438235	226.200321726	6.393277709	26.027	26503	6.804396	68.8014919999987
318	2	39124.981345	29.04	0.182875065	214.016205368	7.107099441	25.535	25731	7.20393	68.8018819999998
319	2	37111.582438	29.122	0.181820044	203.538944724	7.103472691	25.448	25596	7.60351799999999	68.8014420000036
320	2	38481.845802	29.046	0.175663091	209.941697073	6.790769723	25.622	25868	8.00340800000001	68.8014980000007
321	2	38013.986553	29.099	0.22940167	214.172190088	9.457770314	24.573	24255	8.403063	68.8019700000004
322	2	33140.852148	29.004	0.162759678	182.461008874	6.407852265	25.321	25400	8.803496	68.8014919999987
323	2	37941.628557	29.218	0.176230157	206.299958614	6.767050851	25.734	26042	9.203974	68.8010140000042
324	2	31978.703385	29.025	0.134561884	173.175724504	5.125393911	25.869	26254	9.60353000000001	68.8014919999987
325	2	34512.497799	29.177	0.177959619	190.080308595	7.011255691	25.309	25382	10.003974	68.8010540000032
326	2	35566.799644	29.121	0.163044291	193.687488556	6.280178973	25.683	25962	10.403574	68.8014480000056
327	2	37867.420312	29.123	0.174994008	206.374554354	6.750825792	25.657	25922	10.803506	68.801876000005
328	2	29251.6482	29.043	0.15724634	162.583668274	6.309378262	25.011	24923	11.202508	68.8019700000004
329	2	35337.284295	29.144	0.160312093	192.09952506	6.153261783	25.741	26053	11.604013	68.801535999999
330	2	34283.709724	29.155	0.160765628	186.94907299	6.208934554	25.638	25893	12.003508	68.8018870000014
331	2	31673.547533	29.077	0.180456023	177.172045378	7.333667734	24.804	24607	12.403013	68.8010140000042
332	2	39022.132341	29.017	0.176144036	212.831772126	6.805683308	25.631	25882	12.803496	68.8010580000046
333	2	39075.063603	29.06	0.173117559	212.445262703	6.646434079	25.737	26047	13.203949	68.8014700000058
334	2	35832.996384	29.01	0.163548812	195.702581573	6.336174324	25.586	25812	13.60352	68.8014760000005
335	2	35106.628692	29.148	0.15811732	190.677314287	6.058318647	25.77	26099	14.003142	68.8019700000004
336	2	32280.270271	29.087	0.152067484	176.47534585	5.903138676	25.553	25760	14.403502	68.8014590000021
337	2	35354.254575	29.137	0.173834923	193.889427537	6.790703728	25.449	25599	14.803935	68.8019700000004
338	2	33901.106	29.123	0.177415585	187.346674224	7.037345533	25.198	25211	15.20308	68.8019260000001
339	2	34205.339888	29.017	0.197405816	192.022330269	8.080318174	24.688	24430	15.603974	68.8009700000039
340	2	31837.542815	29.051	0.15411184	174.758116355	6.030932905	25.42	25554	16.003496	68.8019700000004
341	2	36641.626314	29.07	0.152843839	197.996889494	5.796529586	25.942	26368	16.403874	68.8014580000017
342	2	31592.461936	29.075	0.164538162	174.743915541	6.538177258	25.169	25166	16.803924	68.8014919999987
343	2	33802.236658	29.122	0.154277056	183.984725477	5.93645077	25.699	25988	17.203018	68.8015090000044
344	2	34583.050942	29.101	0.188275111	192.173994537	7.551068409	25.018	24934	17.603974	68.8019260000001
345	2	34991.106661	29.115	0.154638255	189.880530691	5.914463065	25.8	26146	18.003496	68.8014700000058
346	2	33820.041448	29.123	0.168434832	185.823744283	6.604484352	25.388	25503	18.403475	68.8019700000004
347	2	40233.717019	29.098	0.172824781	217.833507712	6.580030972	25.876	26265	18.804408	68.8015090000044
348	2	35407.387053	29.063	0.200944585	198.041402687	8.16494765	24.807	24611	19.203974	68.8019700000004
349	2	36814.597269	29.251	0.167719293	199.574219568	6.401837714	25.834	26199	19.603556	68.8014480000056
350	2	34767.343762	29.065	0.176433289	191.77994205	6.972631894	25.259	25304	20.003075	68.8014480000056
351	2	31259.618059	29.093	0.211622346	179.237602661	9.036605211	24.016	23418	20.40393	68.8014200000034
352	2	38612.565407	29.065	0.182201332	211.268093543	7.084593344	25.526	25718	20.80403	68.8014860000039
353	2	36433.758146	29.036	0.156575565	197.635431684	5.984095619	25.813	26165	21.20353	68.8019260000001
354	2	39649.221402	29.016	0.174784995	215.745347347	6.721567488	25.709	26004	21.603974	68.8019200000053
355	2	34158.258558	29.195	0.161345945	186.183317126	6.225883731	25.653	25915	22.003491	68.8015139999989
356	2	30850.066133	29.009	0.121812643	166.179490851	4.590794816	26.047	26534	22.403974	68.8014980000007
357	2	37858.646676	29.023	0.14595701	203.423608457	5.473313984	26.131	26667	22.803457	68.8005580000026
358	2	33915.323116	29.093	0.124982407	181.171090982	4.632203513	26.33	26981	23.203391	68.8014540000004
359	2	36873.667862	29.051	0.155866676	199.614528329	5.932773332	25.881	26272	23.603057	68.8014480000056
360	2	37929.164589	29.018	0.137996611	202.851315751	5.126611317	26.29	26918	24.003452	68.8014760000005
361	2	38448.988358	29.14	0.144861819	205.484104855	5.373947653	26.314	26956	24.403535	68.8014700000058
362	2	35702.512118	29.064	0.140277475	191.917879678	5.264706068	26.117	26645	24.802974	68.801453
363	2	36901.102858	29.015	0.143991152	198.528392313	5.413214435	26.089	26600	25.20354	68.8019700000004
364	2	28412.970262	29.029	0.118339516	153.700008209	4.49776915	25.905	26311	25.603924	68.8010700000013
365	2	32229.694454	29.104	0.128517171	173.272692523	4.824606454	26.113	26638	26.003452	68.8014040000053
366	2	36594.71995	29.05	0.147286232	197.219391892	5.556193898	26.031	26508	26.403391	68.8019700000004
367	2	34554.235852	29.074	0.131050315	185.131827406	4.885966944	26.229	26822	26.80353	68.8014919999987
368	2	36092.355474	29.195	0.170978964	196.791751159	6.602051023	25.642	25898	27.20354	68.8019700000004
369	2	38148.227937	29.175	0.160401991	205.649771966	6.054389369	26.021	26494	27.603924	68.8018920000031
370	2	35317.351782	29.158	0.204045331	197.428719935	8.281784505	24.825	24638	28.003402	68.8014260000054
371	2	32679.257773	29.02	0.151974946	178.772510102	5.907204024	25.532	25727	28.403452	68.8010639999993
372	2	29623.595283	29.071	0.128652698	160.689538894	4.916674311	25.813	26167	28.80443	68.8014980000007
373	2	29390.359651	29.157	0.168771607	164.167088433	6.839347046	24.85	24677	29.203924	68.8024430000005
374	2	37410.832429	29.193	0.168585395	202.931326198	6.442823831	25.813	26166	29.603496	68.8015139999989
375	2	36193.93097	29.059	0.180796124	199.321323855	7.121606955	25.313	25387	30.003452	68.8020200000028
376	2	34805.121287	29.078	0.164798868	190.434137343	6.407821333	25.526	25718	30.403474	68.8009700000039
377	2	36882.683462	29.04	0.191305145	204.126103379	7.610822339	25.15	25136	30.80393	68.8014700000058
378	2	40341.858396	29.09	0.19720666	221.412282726	7.715535269	25.424	25560	31.203496	68.8019700000004
379	2	34410.150332	29.075	0.181137715	190.577596207	7.216594468	25.127	25100	31.602974	68.8014870000043
380	2	37655.363247	29.025	0.210245441	210.414370546	8.52661325	24.838	24658	32.003463	68.8014700000058
381	2	36443.533069	29.078	0.170620523	199.158365513	6.618206221	25.566	25780	32.403518	68.8019200000053
382	2	32700.09546	29.091	0.143819132	177.48758235	5.503100381	25.793	26134	32.803479	68.8019310000018
383	2	34636.891685	29.048	0.191719409	193.19529946	7.747012149	24.897	24748	33.203009	68.8024809999988
384	2	32384.453303	29.064	0.172228689	179.64330362	6.883467831	25.075	25021	33.604028	68.8014200000034
385	2	29412.697538	29.05	0.170098563	164.991253075	6.951933972	24.713	24468	34.00343	68.8015640000012
386	2	33537.041925	29.016	0.137776323	181.257153633	5.227189693	25.935	26358	34.403024	68.8020140000008
387	2	35301.37871	29.127	0.15262627	191.080194398	5.808047673	25.885	26278	34.80343	68.8023590000012
388	2	33750.093974	29.245	0.178508158	186.059437937	7.046352602	25.278	25333	35.203458	68.8014590000021
389	2	37080.011257	29.057	0.177302221	203.219802853	6.917025545	25.471	25633	35.603474	68.8015139999989
390	2	33067.344343	29.016	0.198946979	186.707732917	8.237893842	24.504	24150	36.003474	68.8014480000056
391	2	32842.206065	29.083	0.161712645	180.437401909	6.339942718	25.39	25507	36.40343	68.8019260000001
392	2	39828.286542	29.029	0.191251721	218.568633826	7.480844862	25.428	25566	36.803524	68.8014919999987
393	2	36708.262239	29.05	0.155815927	198.806524929	5.936060655	25.866	26249	37.203064	68.8018819999998
394	2	40465.724849	29.016	0.17109025	219.291929981	6.526025662	25.845	26217	37.603918	68.8018920000031
395	2	37948.059685	29.155	0.225800618	213.009781893	9.240552467	24.692	24436	38.002974	68.8019260000001
396	2	43891.851232	29.171	0.239819541	243.493263219	9.586134919	25.073	25017	38.403018	68.8014919999987
397	2	39158.181607	29.11	0.22638501	219.242359753	9.217315149	24.774	24561	38.803024	68.8014700000058
398	2	42658.519702	29.078	0.25372384	240.007418598	10.43162369	24.617	24323	39.20394	68.8010090000025
399	2	37538.631296	29.105	0.201759295	208.239197327	8.064074174	25.074	25020	39.603024	68.8014700000058
400	2	33858.772747	29.213	0.170688266	185.787393544	6.674928078	25.432	25572	40.003458	68.8019140000033
401	2	30779.08996	29.063	0.159833733	170.24870737	6.351516125	25.169	25165	40.40349	68.8024310000037
402	2	34139.51765	29.006	0.179386498	189.434217354	7.17372479	25.065	25006	40.803474	68.8019260000001
403	2	33194.998336	29.071	0.154420667	181.321201517	5.984256013	25.582	25804	41.203886	68.8014580000017
404	2	33455.494081	29.049	0.176605789	185.501691583	7.052103103	25.089	25043	41.603452	68.8010140000042
405	2	38270.731325	29.004	0.22331669	215.249521235	9.175398064	24.628	24339	42.003496	68.801959000004
406	2	30309.220722	29.09	0.177602274	170.114164913	7.266625895	24.695	24441	42.403568	68.8019700000004
407	2	31856.675304	29.129	0.158084884	174.931046251	6.191218059	25.407	25534	42.803524	68.8015139999989
408	2	34238.359242	29.129	0.210059955	193.172169628	8.684790796	24.528	24187	43.203452	68.8019140000033
409	2	35311.43391	29.129	0.195618587	196.48638595	7.866783658	24.974	24866	43.603495	68.8019700000004
410	2	36104.442534	29.046	0.186114505	199.636242673	7.390785096	25.18	25182	44.003974	68.8019700000004
411	2	36079.871226	29.055	0.198365911	201.028302221	7.998422833	24.931	24801	44.403046	68.8015420000011
412	2	39516.384879	29.083	0.215687393	219.782661128	8.665828103	24.989	24889	44.803974	68.8019310000018
413	2	32231.551045	29.038	0.151231611	176.394814707	5.883078784	25.519	25706	45.203974	68.8019700000004
414	2	34283.976317	29.105	0.168292454	188.166006877	6.584419224	25.424	25559	45.603974	68.8019700000004
415	2	36986.792671	29.033	0.204432109	206.360217733	8.265337365	24.888	24734	46.003018	68.8019700000004
416	2	34917.393167	29.087	0.164378597	190.87729061	6.380034572	25.556	25765	46.403063	68.8014700000058
417	2	27564.314761	29.229	0.121455098	149.02305488	4.610851534	25.925	26341	46.803502	68.8014700000058
418	2	30176.674322	29.028	0.153444433	166.684925101	6.080704502	25.214	25235	47.203452	68.8019260000001
419	2	31954.4919	29.15	0.16825849	176.573673959	6.672950854	25.201	25215	47.603562	68.8019310000018
420	2	35531.920705	29.108	0.209109391	199.431471261	8.556111219	24.695	24440	48.003408	68.8015090000044
421	2	32494.085545	29.037	0.149933188	177.523090839	5.812349268	25.576	25796	48.403935	68.8019700000004
422	2	38726.860054	29.095	0.215361349	215.826344202	8.687703017	24.924	24789	48.803874	68.8023820000017
423	2	36914.715892	29.079	0.169426996	201.304606927	6.544008345	25.637	25890	49.20393	68.8010140000042
424	2	37536.904247	29.148	0.159113207	202.673590318	6.024715079	25.968	26410	49.603508	68.8018819999998
425	2	39081.311983	29.04	0.174169623	212.728607128	6.70253055	25.698	25986	50.004008	68.8015139999989
426	2	33825.996285	29.206	0.187895267	187.841716706	7.525781584	25.04	24967	50.403013	68.8014860000039
427	2	36197.830961	29.007	0.176333368	199.095722103	6.928610233	25.353	25450	50.803461	68.8014700000058
428	2	36880.7891	29.174	0.223170469	207.382260605	9.164998357	24.636	24350	51.203496	68.8015200000009
429	2	39094.806862	29.086	0.216301216	217.792422195	8.718850157	24.936	24808	51.603408	68.8010590000049
430	2	33113.253881	29.091	0.159149133	181.399091247	6.203312221	25.486	25656	52.004396	68.8014700000058
431	2	33683.821511	29.029	0.276045312	200.376861757	12.687780859	22.883	21757	52.403452	68.8014919999987
432	2	36255.463256	29.119	0.24807893	208.074898269	10.612927811	23.987	23375	52.80343	68.8014309999999
